track_id,playlist_url,year,track_name,track_popularity,album,artist_id,artist_name,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,genre
4pV49P2v3sxI0XYjUTmOl1,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Shalala Lala",61,"The Platinum Album",0cwmNvclzPd8mQnoHuIksj,Vengaboys,63,751,901,2,-5802,1,328,504,308,395,973,124017,214819,4,"glam rock"
0UzsDmdpw0Q14KU4hieQss,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Fill Me In",61,"Born to Do It",2JyWXPbkqI5ZJa3gwqVa0c,"Craig David",64,682,744,8,-6981,1,365,376,951,6,827,132493,257200,4,"contemporary r&b"
0UzsDmdpw0Q14KU4hieQss,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Fill Me In",61,"Born to Do It",2JyWXPbkqI5ZJa3gwqVa0c,"Craig David",64,682,744,8,-6981,1,365,376,951,6,827,132493,257200,4,"2-step garage"
4l1MNtoCiTxBwf6yxD7kFd,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Born to Make You Happy",60,"...Baby One More Time (Digital Deluxe Version)",26dSoYclwsYLMAKD3tpOr4,"Britney Spears",81,633,922,11,-4842,0,454,116,465,71,686,8411,243533,4,"teen pop"
4l1MNtoCiTxBwf6yxD7kFd,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Born to Make You Happy",60,"...Baby One More Time (Digital Deluxe Version)",26dSoYclwsYLMAKD3tpOr4,"Britney Spears",81,633,922,11,-4842,0,454,116,465,71,686,8411,243533,4,"pop music"
4Do68W4FWO2hRAJCzG1lus,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"I Turn to You",60,"Christina Aguilera (Expanded Edition)",1l7ZsJRRS8wlW3WfJfPfNS,"Christina Aguilera",78,599,47,1,-8356,1,376,38,0,111,298,127177,273707,4,"contemporary r&b"
4Do68W4FWO2hRAJCzG1lus,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"I Turn to You",60,"Christina Aguilera (Expanded Edition)",1l7ZsJRRS8wlW3WfJfPfNS,"Christina Aguilera",78,599,47,1,-8356,1,376,38,0,111,298,127177,273707,4,"pop music"
5s4catxeZsaWFnOrvrXZHf,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"That's the Way It Is",60,"The Very Best of Celine Dion",4S9EykWXhStSc15wEx8QFK,"Celine Dion",74,634,886,9,-5424,1,434,154,0,118,577,9304,241373,4,"pop music"
1vlTMKVV0FxG6CxGTmSY3t,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Life Is A Rollercoaster",59,Ronan,3nlHsNqwCSvT988ZfSW1Yh,"Ronan Keating",62,655,791,0,-8923,1,302,1,124,334,862,118981,234827,4,"pop rock"
0s46SltT4On0Z6kglK1I5c,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"I Just Wanna Love U (Give It 2 Me)",59,"The Dynasty: Roc La Familia",3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,84,8,922,4,-5125,0,24,301,931,352,801,98631,227867,4,"contemporary r&b"
0s46SltT4On0Z6kglK1I5c,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"I Just Wanna Love U (Give It 2 Me)",59,"The Dynasty: Roc La Familia",3nFkdlSjzX9mRTtwJOzDYB,JAY-Z,84,8,922,4,-5125,0,24,301,931,352,801,98631,227867,4,"east coast hip hop"
1RS3LStQYhju50eBdD9Uul,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Thank God I Found You (feat. Joe & 98°)",59,Rainbow,4iHNK0tOyZPYnBU7nGAgpQ,"Mariah Carey",77,348,532,10,-5882,1,331,592,0,106,148,129297,257360,4,"contemporary r&b"
1RS3LStQYhju50eBdD9Uul,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Thank God I Found You (feat. Joe & 98°)",59,Rainbow,4iHNK0tOyZPYnBU7nGAgpQ,"Mariah Carey",77,348,532,10,-5882,1,331,592,0,106,148,129297,257360,4,"pop music"
63nkNgHkmfgjElTEnCzKYU,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,Rise,58,Rise,7rftfGIYEeZ79sLb58ZBDi,GABRIELLE,56,558,481,8,-9487,1,26,315,883,9,631,144673,219093,4,"contemporary r&b"
0HNXnhNZZtRZFLhP4hfyCP,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Hey Baby (Radio Mix)",58,"Hey Baby (Uh Ah)",0DR4z5jMA1eqx0CmHBUpkr,"DJ Ötzi",59,666,968,10,-3196,1,46,123,0,347,834,135099,219240,4,"pop music"
1uPrIHgYztXSkkcts9jet8,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"She Bangs - English Version",58,"Sound Loaded",7slfeZO9LsJbWgpkIoXBUJ,"Ricky Martin",72,63,95,1,-4012,1,806,915,651,373,858,143866,280627,4,"salsa music"
1uPrIHgYztXSkkcts9jet8,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"She Bangs - English Version",58,"Sound Loaded",7slfeZO9LsJbWgpkIoXBUJ,"Ricky Martin",72,63,95,1,-4012,1,806,915,651,373,858,143866,280627,4,dance-pop
1uPrIHgYztXSkkcts9jet8,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"She Bangs - English Version",58,"Sound Loaded",7slfeZO9LsJbWgpkIoXBUJ,"Ricky Martin",72,63,95,1,-4012,1,806,915,651,373,858,143866,280627,4,"latin pop"
5S0cvScXb33JVpjTiY9Ivi,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,Separated,58,"My Thoughts",0AunegKKH2ys98aLxq8G1A,Avant,55,798,48,0,-5564,1,276,247,0,237,643,108241,255600,4,"contemporary r&b"
6caODjFlH5iakvYJIrhATv,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"The Time Is Now",57,"Things to Make and Do",4aaBjq7VqqQvpSF69GglvO,Moloko,55,682,743,9,-10644,0,165,35,129,277,546,127962,318280,4,disco
6PS1YRjdJ5Muakh2oh0UB2,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Against All Odds (Take A Look at Me Now) - Mariah Only",58,"Against All Odds (Take A Look at Me Now) EP",4iHNK0tOyZPYnBU7nGAgpQ,"Mariah Carey",77,542,498,1,-6332,1,299,49,0,101,218,117763,201933,4,"contemporary r&b"
6PS1YRjdJ5Muakh2oh0UB2,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Against All Odds (Take A Look at Me Now) - Mariah Only",58,"Against All Odds (Take A Look at Me Now) EP",4iHNK0tOyZPYnBU7nGAgpQ,"Mariah Carey",77,542,498,1,-6332,1,299,49,0,101,218,117763,201933,4,"hip hop music"
6PS1YRjdJ5Muakh2oh0UB2,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Against All Odds (Take A Look at Me Now) - Mariah Only",58,"Against All Odds (Take A Look at Me Now) EP",4iHNK0tOyZPYnBU7nGAgpQ,"Mariah Carey",77,542,498,1,-6332,1,299,49,0,101,218,117763,201933,4,"pop music"
0AcLrSfAEBQcUnHOTm5pXg,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Get It On Tonite",57,"Best Of Montell Jordan",0iVrCROxeyon7MZUW3MfzT,"Montell Jordan",57,807,498,10,-991,0,756,259,304,618,857,99001,277413,4,"contemporary r&b"
1ak0S3NhwWrUgNlQhJ1412,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Case Of The Ex (Whatcha Gonna Do)",57,"Fear Of Flying",6lHL3ubAMgSasKjNqKb8HF,Mýa,62,774,684,1,-4721,0,408,687,934,765,354,98001,236827,4,"contemporary r&b"
1ak0S3NhwWrUgNlQhJ1412,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Case Of The Ex (Whatcha Gonna Do)",57,"Fear Of Flying",6lHL3ubAMgSasKjNqKb8HF,Mýa,62,774,684,1,-4721,0,408,687,934,765,354,98001,236827,4,"pop music"
6vgN6KGstss0GnBbKlMNK9,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"The Way You Love Me",57,Breathe,25NQNriVT2YbSW80ILRWJa,"Faith Hill",62,627,716,2,-7175,1,352,127,0,344,734,10199,186067,4,"country pop"
4fazGt0v2v2zkzddQOcDZD,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Don't Call Me Baby",57,"Don't Call Me Baby",6otgz5gkB40UnWFwTy0VDh,"Madison Avenue",48,808,982,3,-6588,0,311,585,689,35,961,124999,228140,4,"dance music"
6dJ2mSRaKE9ctYw9qWNGWQ,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"There You Go",57,"Can't Take Me Home (Expanded Edition)",1KCSPY1glIKqW2TotWuXOR,P!nk,81,822,847,10,-6729,0,917,854,0,452,668,107908,202800,4,"contemporary r&b"
1rj0XawWJNisX7SGYexowJ,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Gotta Tell You",57,"Gotta Tell You",7L12TqJ0fbwtFljTbwfwRI,"Samantha Mumba",44,739,75,0,-4513,0,278,205,0,157,758,109983,200160,4,eurodance
2N4viTG9njqCa4c46YyWs1,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Be With You",57,Enrique,7qG3b048QCHVRO5Pv1T5lw,"Enrique Iglesias",79,683,866,1,-5436,0,329,395,161,483,542,121996,219360,4,"house music"
2N4viTG9njqCa4c46YyWs1,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Be With You",57,Enrique,7qG3b048QCHVRO5Pv1T5lw,"Enrique Iglesias",79,683,866,1,-5436,0,329,395,161,483,542,121996,219360,4,dance-pop
2WfhlEjoUII31H6imnQdvF,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"No More",56,"Love Crimes",7liFhc0PDIx8etigqd2WhW,"Ruff Endz",43,839,641,10,-5669,0,858,324,456,602,927,97004,242560,4,r&b
2dwhMQsFeHr2S787WxqAqW,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"You Sang To Me",56,"Marc Anthony",4wLXwxDeWQ8mtUIRPxGiD6,"Marc Anthony",76,578,894,10,-542,1,296,103,266,216,741,16598,347107,4,"pop music"
3NEzjZbeSCy72Kx1clSYgC,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,Wifey,56,"Platinum & Gold Collection",2MGT7CYlixSPxAnnkhLpaA,Next,56,829,652,7,-8693,0,108,67,0,812,726,99581,243159,4,"contemporary r&b"
0w07a1vsKahQMM0RnPXHVT,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Dancing in the Moonlight",56,"Onka's Big Moka",6xeFne1rkxMhKSW3ipvkdV,Toploader,63,632,856,0,-3453,0,358,568,0,35,843,119404,232693,4,"rhythm and blues"
0w07a1vsKahQMM0RnPXHVT,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Dancing in the Moonlight",56,"Onka's Big Moka",6xeFne1rkxMhKSW3ipvkdV,Toploader,63,632,856,0,-3453,0,358,568,0,35,843,119404,232693,4,"pop music"
6fA7akEuTUL3dW1V0GELaZ,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,Bent,56,"Mad Season",3Ngh2zDBRPEriyxQDAMKd1,"Matchbox Twenty",67,518,83,6,-6814,0,386,404,385,375,527,95468,256133,4,"rock music"
0zjORbo98bRxMmyS3wzeKW,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Don't Give Up",55,Twenty,5GxyeQagayzZOg4UwffQlD,Chicane,57,644,72,10,-9635,0,419,145,504,839,53,132017,210787,4,"chill-out music"
0zjORbo98bRxMmyS3wzeKW,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Don't Give Up",55,Twenty,5GxyeQagayzZOg4UwffQlD,Chicane,57,644,72,10,-9635,0,419,145,504,839,53,132017,210787,4,"trance music"
4WhyHQ2BXi2VU1iaFbF6jv,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Desert Rose",55,"Brand New Day",0Ty63ceoRnnJKVEYP0VQpk,Sting,71,577,654,0,-79,0,321,143,0,114,13,111993,285893,4,worldbeat
6wPqK0huNYjdSQ5wqRCLvO,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Move Your Body - Gabry Ponte Original Radio Edit",54,Europop,64rxQRJsLgZwHHyWKB8fiF,"Eiffel 65",61,745,958,7,-9664,1,287,813,324,533,96,129962,268864,4,disco
6wPqK0huNYjdSQ5wqRCLvO,https://open.spotify.com/playlist/37i9dQZF1DWUZv12GM5cFk,2000,"Move Your Body - Gabry Ponte Original Radio Edit",54,Europop,64rxQRJsLgZwHHyWKB8fiF,"Eiffel 65",61,745,958,7,-9664,1,287,813,324,533,96,129962,268864,4,"bubblegum dance"
3WkibOpDF7cQ5xntM1epyf,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"It Wasn't Me",79,"Hot Shot",5EvFsr3kj42KNv97ZEnqij,Shaggy,72,853,606,0,-4596,1,713,561,0,313,654,94759,227600,4,reggae
4tKGFmENO69tZR9ahgZu48,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Murder On The Dancefloor",89,"Read My Lips",2cBh5lVMg222FFuRU7EfDE,"Sophie Ellis-Bextor",73,73,849,1,-5281,0,299,234,26,312,887,11731,230013,4,disco-pop
3UmaczJpikHgJFyBTAJVoz,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,Stan,82,"The Marshall Mathers LP",7dGJo4pcD2V6oG8kP0tJRR,Eminem,90,78,768,6,-4325,0,238,371,234,518,507,80063,404107,4,horrorcore
3E7ZwUMJFqpsDOJzEkBrQ7,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Can't Get You out of My Head",80,Fever,4RVnAU35WRWra6OZ3CbbMA,"Kylie Minogue",72,766,563,9,-7516,0,339,263,683,115,964,126007,230640,4,nu-disco
3E7ZwUMJFqpsDOJzEkBrQ7,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Can't Get You out of My Head",80,Fever,4RVnAU35WRWra6OZ3CbbMA,"Kylie Minogue",72,766,563,9,-7516,0,339,263,683,115,964,126007,230640,4,techno-pop
3E7ZwUMJFqpsDOJzEkBrQ7,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Can't Get You out of My Head",80,Fever,4RVnAU35WRWra6OZ3CbbMA,"Kylie Minogue",72,766,563,9,-7516,0,339,263,683,115,964,126007,230640,4,dance-pop
0gmbgwZ8iqyMPmXefof8Yf,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"How You Remind Me",85,"Silver Side Up",6deZN1bslXzeGvOLaLMOIF,Nickelback,78,446,764,10,-5042,1,33,135,0,99,543,172094,223840,4,"alternative rock"
0gmbgwZ8iqyMPmXefof8Yf,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"How You Remind Me",85,"Silver Side Up",6deZN1bslXzeGvOLaLMOIF,Nickelback,78,446,764,10,-5042,1,33,135,0,99,543,172094,223840,4,"hard rock"
0gmbgwZ8iqyMPmXefof8Yf,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"How You Remind Me",85,"Silver Side Up",6deZN1bslXzeGvOLaLMOIF,Nickelback,78,446,764,10,-5042,1,33,135,0,99,543,172094,223840,4,post-grunge
2aGw77pZqli064JiPuXYRi,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"I'm Like A Bird",73,"Whoa, Nelly! (Expanded Edition)",2jw70GZXlAI8QzWeY2bgRc,"Nelly Furtado",77,623,607,10,-5113,1,353,147,329,227,614,89654,243160,4,folk-pop
6GG73Jik4jUlQCkKg9JuGO,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"The Middle",84,"Bleed American",3Ayl7mCk0nScecqOzvNp6s,"Jimmy Eat World",69,643,849,2,-5428,1,526,371,0,58,903,162152,165853,4,"emo pop"
6GG73Jik4jUlQCkKg9JuGO,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"The Middle",84,"Bleed American",3Ayl7mCk0nScecqOzvNp6s,"Jimmy Eat World",69,643,849,2,-5428,1,526,371,0,58,903,162152,165853,4,"alternative rock"
6GG73Jik4jUlQCkKg9JuGO,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"The Middle",84,"Bleed American",3Ayl7mCk0nScecqOzvNp6s,"Jimmy Eat World",69,643,849,2,-5428,1,526,371,0,58,903,162152,165853,4,"pop punk"
0I3q5fE6wg7LIfHGngUTnV,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Ms. Jackson",83,Stankonia,1G9G7WwrXka3Z1r7aIDjI7,Outkast,75,843,806,4,-5946,0,269,143,0,771,613,94948,270507,4,"soul music"
0I3q5fE6wg7LIfHGngUTnV,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Ms. Jackson",83,Stankonia,1G9G7WwrXka3Z1r7aIDjI7,Outkast,75,843,806,4,-5946,0,269,143,0,771,613,94948,270507,4,"contemporary r&b"
0I3q5fE6wg7LIfHGngUTnV,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Ms. Jackson",83,Stankonia,1G9G7WwrXka3Z1r7aIDjI7,Outkast,75,843,806,4,-5946,0,269,143,0,771,613,94948,270507,4,"hip hop music"
2hKdd3qO7cWr2Jo0Bcs0MA,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Drops of Jupiter (Tell Me)",82,"Drops Of Jupiter",3FUY2gzHeIiaesXtOAdB7A,Train,74,481,638,0,-5862,1,276,153,0,154,497,79064,259933,4,"rock music"
7nnWIPM5hwE3DaUBkvOIpy,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,Drive,80,"Make Yourself",3YcBF2ttyueytpXtEzn1Za,Incubus,70,645,792,4,-734,0,36,562,121,119,666,90565,232453,4,post-grunge
7nnWIPM5hwE3DaUBkvOIpy,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,Drive,80,"Make Yourself",3YcBF2ttyueytpXtEzn1Za,Incubus,70,645,792,4,-734,0,36,562,121,119,666,90565,232453,4,"alternative rock"
3IV4swNduIRunHREK80owz,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Rollin' (Air Raid Vehicle)",80,"Chocolate Starfish And The Hot Dog Flavored Water",165ZgPlLkK7bf5bDoFc6Sb,"Limp Bizkit",76,603,933,1,-3358,1,171,591,0,206,709,96306,213760,4,"rap metal"
3IV4swNduIRunHREK80owz,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Rollin' (Air Raid Vehicle)",80,"Chocolate Starfish And The Hot Dog Flavored Water",165ZgPlLkK7bf5bDoFc6Sb,"Limp Bizkit",76,603,933,1,-3358,1,171,591,0,206,709,96306,213760,4,"nu metal"
2MLHyLy5z5l5YRp7momlgw,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Island In The Sun",80,Weezer,3jOstUTkEu2JkjvRdBA5Gu,Weezer,74,654,81,4,-626,0,288,719,251,165,661,114623,200307,4,"power pop"
2MLHyLy5z5l5YRp7momlgw,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Island In The Sun",80,Weezer,3jOstUTkEu2JkjvRdBA5Gu,Weezer,74,654,81,4,-626,0,288,719,251,165,661,114623,200307,4,"alternative rock"
3aw9iWUQ3VrPQltgwvN9Xu,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Family Affair",80,"No More Drama",1XkoF8ryArs86LZvFOkbyr,"Mary J. Blige",71,911,551,8,-375,0,449,132,412,863,969,92887,265867,4,"contemporary r&b"
3aw9iWUQ3VrPQltgwvN9Xu,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Family Affair",80,"No More Drama",1XkoF8ryArs86LZvFOkbyr,"Mary J. Blige",71,911,551,8,-375,0,449,132,412,863,969,92887,265867,4,"hip hop music"
3aw9iWUQ3VrPQltgwvN9Xu,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Family Affair",80,"No More Drama",1XkoF8ryArs86LZvFOkbyr,"Mary J. Blige",71,911,551,8,-375,0,449,132,412,863,969,92887,265867,4,"dance music"
2lnzGkdtDj5mtlcOW2yRtG,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Whenever, Wherever",79,"Laundry Service",0EmeFodog0BfCgMzAIvKQp,Shakira,87,794,832,1,-4862,0,407,237,114,203,871,107657,196160,4,"pop rock"
2lnzGkdtDj5mtlcOW2yRtG,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Whenever, Wherever",79,"Laundry Service",0EmeFodog0BfCgMzAIvKQp,Shakira,87,794,832,1,-4862,0,407,237,114,203,871,107657,196160,4,"latin pop"
2lnzGkdtDj5mtlcOW2yRtG,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Whenever, Wherever",79,"Laundry Service",0EmeFodog0BfCgMzAIvKQp,Shakira,87,794,832,1,-4862,0,407,237,114,203,871,107657,196160,4,worldbeat
0DiWol3AO6WpXZgp0goxAV,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"One More Time",77,Discovery,4tZwfgrHOc3mvqYlEYSvVi,"Daft Punk",81,613,697,2,-8618,1,133,194,0,332,476,122746,320357,4,disco
0DiWol3AO6WpXZgp0goxAV,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"One More Time",77,Discovery,4tZwfgrHOc3mvqYlEYSvVi,"Daft Punk",81,613,697,2,-8618,1,133,194,0,332,476,122746,320357,4,"french house"
3Gf5nttwcX9aaSQXRWidEZ,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Ride Wit Me",77,"Country Grammar",2gBjLmx6zQnFGQJCAQpRgw,Nelly,74,85,7,7,-649,1,478,616,18,244,722,101875,291782,4,"hip hop music"
3Gf5nttwcX9aaSQXRWidEZ,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Ride Wit Me",77,"Country Grammar",2gBjLmx6zQnFGQJCAQpRgw,Nelly,74,85,7,7,-649,1,478,616,18,244,722,101875,291782,4,"pop music"
1HNE2PX70ztbEl6MLxrpNL,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"In Too Deep",77,"All Killer, No Filler",0qT79UgT5tY4yudH9VfsdT,"Sum 41",74,568,844,9,-5875,1,505,189,0,607,766,116046,207093,4,"pop punk"
0KQx6HOpJueiSkztcS0r7D,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,Fallin',77,"Songs In A Minor",3DiDSECUqqY1AuBP8qtaIa,"Alicia Keys",79,652,609,11,-7519,0,37,263,101,233,482,95986,210200,3,"contemporary r&b"
0KQx6HOpJueiSkztcS0r7D,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,Fallin',77,"Songs In A Minor",3DiDSECUqqY1AuBP8qtaIa,"Alicia Keys",79,652,609,11,-7519,0,37,263,101,233,482,95986,210200,3,"neo soul"
5z6xHjCZr7a7AIcy8sPBKy,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Smooth Criminal",76,Anthology,6TZdvF1kFzwnQLgHQynzsO,"Alien Ant Farm",60,653,964,9,-4261,0,582,316,512,144,87,126928,209267,4,"contemporary r&b"
5z6xHjCZr7a7AIcy8sPBKy,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Smooth Criminal",76,Anthology,6TZdvF1kFzwnQLgHQynzsO,"Alien Ant Farm",60,653,964,9,-4261,0,582,316,512,144,87,126928,209267,4,"pop music"
5z6xHjCZr7a7AIcy8sPBKy,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Smooth Criminal",76,Anthology,6TZdvF1kFzwnQLgHQynzsO,"Alien Ant Farm",60,653,964,9,-4261,0,582,316,512,144,87,126928,209267,4,dance-pop
3RmKpob8xzv1pzHEQrMJah,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Let Me Blow Ya Mind",76,Scorpion,4d3yvTptO48nOYTPBcPFZC,Eve,68,908,557,8,-4243,0,107,242,0,709,897,90032,230133,4,"contemporary r&b"
3RmKpob8xzv1pzHEQrMJah,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Let Me Blow Ya Mind",76,Scorpion,4d3yvTptO48nOYTPBcPFZC,Eve,68,908,557,8,-4243,0,107,242,0,709,897,90032,230133,4,"hip hop music"
4KacUpvbA3Mfo05gttTjhN,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Fat Lip",74,"All Killer, No Filler",0qT79UgT5tY4yudH9VfsdT,"Sum 41",74,402,914,9,-5215,1,142,579,0,65,626,196505,178267,4,"rap rock"
4KacUpvbA3Mfo05gttTjhN,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Fat Lip",74,"All Killer, No Filler",0qT79UgT5tY4yudH9VfsdT,"Sum 41",74,402,914,9,-5215,1,142,579,0,65,626,196505,178267,4,"skate punk"
4KacUpvbA3Mfo05gttTjhN,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Fat Lip",74,"All Killer, No Filler",0qT79UgT5tY4yudH9VfsdT,"Sum 41",74,402,914,9,-5215,1,142,579,0,65,626,196505,178267,4,pop-punk
2QsZVnbWVSjKMXK6K3uRBL,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"U Remind Me",73,8701,23zg3TcAtWQy7J6upgbUnj,USHER,83,657,629,6,-4938,1,782,194,0,254,726,93985,266893,4,"contemporary r&b"
7vFv0yFGMJW3qVXbAd9BK9,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Your Body Is a Wonderland",73,"Room For Squares",0hEurMDQu99nJRq8pTxO14,"John Mayer",77,647,729,5,-6251,1,236,206,489,134,687,9401,249627,4,"bedroom pop"
7vFv0yFGMJW3qVXbAd9BK9,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,"Your Body Is a Wonderland",73,"Room For Squares",0hEurMDQu99nJRq8pTxO14,"John Mayer",77,647,729,5,-6251,1,236,206,489,134,687,9401,249627,4,"soft rock"
4BggEwLhGfrbrl7JBhC8EC,https://open.spotify.com/playlist/37i9dQZF1DX9Ol4tZWPH6V,2001,Butterfly,73,"The Gift Of Game",4iSKnRZAxkmqNok6tv10Se,"Crazy Town",58,736,811,9,-417,0,81,132,142,107,609,103502,216733,4,"nu metal"
